img,label
ISIC_0009994.jpg,ISIC_0009994_segmentation.png
ISIC_0015216.jpg,ISIC_0015216_segmentation.png
ISIC_0010174.jpg,ISIC_0010174_segmentation.png
ISIC_0014567.jpg,ISIC_0014567_segmentation.png
ISIC_0000029.jpg,ISIC_0000029_segmentation.png
ISIC_0014545.jpg,ISIC_0014545_segmentation.png
ISIC_0014169.jpg,ISIC_0014169_segmentation.png
ISIC_0011155.jpg,ISIC_0011155_segmentation.png
ISIC_0013054.jpg,ISIC_0013054_segmentation.png
ISIC_0013581.jpg,ISIC_0013581_segmentation.png
ISIC_0001299.jpg,ISIC_0001299_segmentation.png
ISIC_0013953.jpg,ISIC_0013953_segmentation.png
ISIC_0000235.jpg,ISIC_0000235_segmentation.png
ISIC_0013674.jpg,ISIC_0013674_segmentation.png
ISIC_0003657.jpg,ISIC_0003657_segmentation.png
ISIC_0008507.jpg,ISIC_0008507_segmentation.png
ISIC_0010488.jpg,ISIC_0010488_segmentation.png
ISIC_0009942.jpg,ISIC_0009942_segmentation.png
ISIC_0012484.jpg,ISIC_0012484_segmentation.png
ISIC_0001186.jpg,ISIC_0001186_segmentation.png
ISIC_0009083.jpg,ISIC_0009083_segmentation.png
ISIC_0014943.jpg,ISIC_0014943_segmentation.png
ISIC_0000186.jpg,ISIC_0000186_segmentation.png
ISIC_0016054.jpg,ISIC_0016054_segmentation.png
ISIC_0016055.jpg,ISIC_0016055_segmentation.png
ISIC_0000523.jpg,ISIC_0000523_segmentation.png
ISIC_0014663.jpg,ISIC_0014663_segmentation.png
ISIC_0012840.jpg,ISIC_0012840_segmentation.png
ISIC_0014507.jpg,ISIC_0014507_segmentation.png
ISIC_0013207.jpg,ISIC_0013207_segmentation.png
ISIC_0012494.jpg,ISIC_0012494_segmentation.png
ISIC_0011088.jpg,ISIC_0011088_segmentation.png
ISIC_0013898.jpg,ISIC_0013898_segmentation.png
ISIC_0001148.jpg,ISIC_0001148_segmentation.png
ISIC_0010086.jpg,ISIC_0010086_segmentation.png
ISIC_0014948.jpg,ISIC_0014948_segmentation.png
ISIC_0010183.jpg,ISIC_0010183_segmentation.png
ISIC_0010852.jpg,ISIC_0010852_segmentation.png
ISIC_0011228.jpg,ISIC_0011228_segmentation.png
ISIC_0013639.jpg,ISIC_0013639_segmentation.png
ISIC_0000109.jpg,ISIC_0000109_segmentation.png
ISIC_0013124.jpg,ISIC_0013124_segmentation.png
ISIC_0009430.jpg,ISIC_0009430_segmentation.png
ISIC_0015002.jpg,ISIC_0015002_segmentation.png
ISIC_0012685.jpg,ISIC_0012685_segmentation.png
ISIC_0014749.jpg,ISIC_0014749_segmentation.png
ISIC_0013222.jpg,ISIC_0013222_segmentation.png
ISIC_0000231.jpg,ISIC_0000231_segmentation.png
ISIC_0014775.jpg,ISIC_0014775_segmentation.png
ISIC_0015985.jpg,ISIC_0015985_segmentation.png
ISIC_0014171.jpg,ISIC_0014171_segmentation.png
ISIC_0010496.jpg,ISIC_0010496_segmentation.png
ISIC_0015625.jpg,ISIC_0015625_segmentation.png
ISIC_0015173.jpg,ISIC_0015173_segmentation.png
ISIC_0011356.jpg,ISIC_0011356_segmentation.png
ISIC_0015991.jpg,ISIC_0015991_segmentation.png
ISIC_0014651.jpg,ISIC_0014651_segmentation.png
ISIC_0012898.jpg,ISIC_0012898_segmentation.png
ISIC_0011176.jpg,ISIC_0011176_segmentation.png
ISIC_0011218.jpg,ISIC_0011218_segmentation.png
ISIC_0013160.jpg,ISIC_0013160_segmentation.png
ISIC_0012944.jpg,ISIC_0012944_segmentation.png
ISIC_0013053.jpg,ISIC_0013053_segmentation.png
ISIC_0015965.jpg,ISIC_0015965_segmentation.png
ISIC_0000169.jpg,ISIC_0000169_segmentation.png
ISIC_0015071.jpg,ISIC_0015071_segmentation.png
ISIC_0014951.jpg,ISIC_0014951_segmentation.png
ISIC_0013840.jpg,ISIC_0013840_segmentation.png
ISIC_0010347.jpg,ISIC_0010347_segmentation.png
ISIC_0011366.jpg,ISIC_0011366_segmentation.png
ISIC_0009888.jpg,ISIC_0009888_segmentation.png
ISIC_0014001.jpg,ISIC_0014001_segmentation.png
ISIC_0014580.jpg,ISIC_0014580_segmentation.png
ISIC_0002469.jpg,ISIC_0002469_segmentation.png
ISIC_0014189.jpg,ISIC_0014189_segmentation.png
ISIC_0014547.jpg,ISIC_0014547_segmentation.png
ISIC_0000423.jpg,ISIC_0000423_segmentation.png
ISIC_0010321.jpg,ISIC_0010321_segmentation.png
ISIC_0000048.jpg,ISIC_0000048_segmentation.png
ISIC_0009938.jpg,ISIC_0009938_segmentation.png
ISIC_0012191.jpg,ISIC_0012191_segmentation.png
ISIC_0014336.jpg,ISIC_0014336_segmentation.png
ISIC_0000479.jpg,ISIC_0000479_segmentation.png
ISIC_0009987.jpg,ISIC_0009987_segmentation.png
ISIC_0000368.jpg,ISIC_0000368_segmentation.png
ISIC_0005555.jpg,ISIC_0005555_segmentation.png
ISIC_0002251.jpg,ISIC_0002251_segmentation.png
ISIC_0001423.jpg,ISIC_0001423_segmentation.png
ISIC_0012205.jpg,ISIC_0012205_segmentation.png
ISIC_0001292.jpg,ISIC_0001292_segmentation.png
ISIC_0000135.jpg,ISIC_0000135_segmentation.png
ISIC_0015274.jpg,ISIC_0015274_segmentation.png
ISIC_0014360.jpg,ISIC_0014360_segmentation.png
ISIC_0010435.jpg,ISIC_0010435_segmentation.png
ISIC_0013998.jpg,ISIC_0013998_segmentation.png
ISIC_0013585.jpg,ISIC_0013585_segmentation.png
ISIC_0012876.jpg,ISIC_0012876_segmentation.png
ISIC_0000367.jpg,ISIC_0000367_segmentation.png
ISIC_0000115.jpg,ISIC_0000115_segmentation.png
ISIC_0000040.jpg,ISIC_0000040_segmentation.png
ISIC_0013997.jpg,ISIC_0013997_segmentation.png
ISIC_0000493.jpg,ISIC_0000493_segmentation.png
ISIC_0015975.jpg,ISIC_0015975_segmentation.png
ISIC_0009868.jpg,ISIC_0009868_segmentation.png
ISIC_0010248.jpg,ISIC_0010248_segmentation.png
ISIC_0010479.jpg,ISIC_0010479_segmentation.png
ISIC_0013499.jpg,ISIC_0013499_segmentation.png
ISIC_0012448.jpg,ISIC_0012448_segmentation.png
ISIC_0015244.jpg,ISIC_0015244_segmentation.png
ISIC_0000069.jpg,ISIC_0000069_segmentation.png
ISIC_0000365.jpg,ISIC_0000365_segmentation.png
ISIC_0015152.jpg,ISIC_0015152_segmentation.png
ISIC_0000269.jpg,ISIC_0000269_segmentation.png
ISIC_0010562.jpg,ISIC_0010562_segmentation.png
ISIC_0013523.jpg,ISIC_0013523_segmentation.png
ISIC_0013970.jpg,ISIC_0013970_segmentation.png
ISIC_0013269.jpg,ISIC_0013269_segmentation.png
ISIC_0013828.jpg,ISIC_0013828_segmentation.png
ISIC_0000122.jpg,ISIC_0000122_segmentation.png
ISIC_0016006.jpg,ISIC_0016006_segmentation.png
ISIC_0016004.jpg,ISIC_0016004_segmentation.png
ISIC_0010456.jpg,ISIC_0010456_segmentation.png
ISIC_0011135.jpg,ISIC_0011135_segmentation.png
ISIC_0012400.jpg,ISIC_0012400_segmentation.png
ISIC_0009599.jpg,ISIC_0009599_segmentation.png
ISIC_0014046.jpg,ISIC_0014046_segmentation.png
ISIC_0013193.jpg,ISIC_0013193_segmentation.png
ISIC_0010592.jpg,ISIC_0010592_segmentation.png
ISIC_0013643.jpg,ISIC_0013643_segmentation.png
ISIC_0012662.jpg,ISIC_0012662_segmentation.png
ISIC_0012126.jpg,ISIC_0012126_segmentation.png
ISIC_0009909.jpg,ISIC_0009909_segmentation.png
ISIC_0000543.jpg,ISIC_0000543_segmentation.png
ISIC_0000156.jpg,ISIC_0000156_segmentation.png
ISIC_0008256.jpg,ISIC_0008256_segmentation.png
ISIC_0009344.jpg,ISIC_0009344_segmentation.png
ISIC_0013595.jpg,ISIC_0013595_segmentation.png
ISIC_0009992.jpg,ISIC_0009992_segmentation.png
ISIC_0006114.jpg,ISIC_0006114_segmentation.png
ISIC_0015179.jpg,ISIC_0015179_segmentation.png
ISIC_0000179.jpg,ISIC_0000179_segmentation.png
ISIC_0015057.jpg,ISIC_0015057_segmentation.png
ISIC_0012837.jpg,ISIC_0012837_segmentation.png
ISIC_0009910.jpg,ISIC_0009910_segmentation.png
ISIC_0015139.jpg,ISIC_0015139_segmentation.png
ISIC_0001275.jpg,ISIC_0001275_segmentation.png
ISIC_0016064.jpg,ISIC_0016064_segmentation.png
ISIC_0010019.jpg,ISIC_0010019_segmentation.png
ISIC_0000009.jpg,ISIC_0000009_segmentation.png
ISIC_0013118.jpg,ISIC_0013118_segmentation.png
ISIC_0013335.jpg,ISIC_0013335_segmentation.png
ISIC_0013167.jpg,ISIC_0013167_segmentation.png
ISIC_0011082.jpg,ISIC_0011082_segmentation.png
ISIC_0000243.jpg,ISIC_0000243_segmentation.png
ISIC_0011357.jpg,ISIC_0011357_segmentation.png
ISIC_0014833.jpg,ISIC_0014833_segmentation.png
ISIC_0013136.jpg,ISIC_0013136_segmentation.png
ISIC_0006795.jpg,ISIC_0006795_segmentation.png
ISIC_0012520.jpg,ISIC_0012520_segmentation.png
ISIC_0014919.jpg,ISIC_0014919_segmentation.png
ISIC_0012272.jpg,ISIC_0012272_segmentation.png
ISIC_0000276.jpg,ISIC_0000276_segmentation.png
ISIC_0013334.jpg,ISIC_0013334_segmentation.png
ISIC_0000136.jpg,ISIC_0000136_segmentation.png
ISIC_0015436.jpg,ISIC_0015436_segmentation.png
ISIC_0012865.jpg,ISIC_0012865_segmentation.png
ISIC_0013597.jpg,ISIC_0013597_segmentation.png
ISIC_0009869.jpg,ISIC_0009869_segmentation.png
ISIC_0013232.jpg,ISIC_0013232_segmentation.png
ISIC_0014785.jpg,ISIC_0014785_segmentation.png
ISIC_0011359.jpg,ISIC_0011359_segmentation.png
ISIC_0013917.jpg,ISIC_0013917_segmentation.png
ISIC_0001442.jpg,ISIC_0001442_segmentation.png
ISIC_0011348.jpg,ISIC_0011348_segmentation.png
ISIC_0012835.jpg,ISIC_0012835_segmentation.png
ISIC_0010093.jpg,ISIC_0010093_segmentation.png
ISIC_0009925.jpg,ISIC_0009925_segmentation.png
ISIC_0013090.jpg,ISIC_0013090_segmentation.png
ISIC_0012725.jpg,ISIC_0012725_segmentation.png
ISIC_0008029.jpg,ISIC_0008029_segmentation.png
ISIC_0010100.jpg,ISIC_0010100_segmentation.png
ISIC_0010207.jpg,ISIC_0010207_segmentation.png
ISIC_0000113.jpg,ISIC_0000113_segmentation.png
ISIC_0013495.jpg,ISIC_0013495_segmentation.png
ISIC_0014843.jpg,ISIC_0014843_segmentation.png
ISIC_0016072.jpg,ISIC_0016072_segmentation.png
ISIC_0011171.jpg,ISIC_0011171_segmentation.png
ISIC_0015295.jpg,ISIC_0015295_segmentation.png
ISIC_0010596.jpg,ISIC_0010596_segmentation.png
ISIC_0013291.jpg,ISIC_0013291_segmentation.png
ISIC_0012334.jpg,ISIC_0012334_segmentation.png
ISIC_0015369.jpg,ISIC_0015369_segmentation.png
ISIC_0000209.jpg,ISIC_0000209_segmentation.png
ISIC_0014782.jpg,ISIC_0014782_segmentation.png
ISIC_0015233.jpg,ISIC_0015233_segmentation.png
ISIC_0000117.jpg,ISIC_0000117_segmentation.png
ISIC_0009940.jpg,ISIC_0009940_segmentation.png
ISIC_0010204.jpg,ISIC_0010204_segmentation.png
ISIC_0000324.jpg,ISIC_0000324_segmentation.png
ISIC_0011323.jpg,ISIC_0011323_segmentation.png
ISIC_0010222.jpg,ISIC_0010222_segmentation.png
ISIC_0009971.jpg,ISIC_0009971_segmentation.png
ISIC_0014183.jpg,ISIC_0014183_segmentation.png
ISIC_0014891.jpg,ISIC_0014891_segmentation.png
ISIC_0012742.jpg,ISIC_0012742_segmentation.png
ISIC_0000123.jpg,ISIC_0000123_segmentation.png
ISIC_0013164.jpg,ISIC_0013164_segmentation.png
ISIC_0002673.jpg,ISIC_0002673_segmentation.png
ISIC_0000131.jpg,ISIC_0000131_segmentation.png
ISIC_0012332.jpg,ISIC_0012332_segmentation.png
ISIC_0000499.jpg,ISIC_0000499_segmentation.png
ISIC_0015260.jpg,ISIC_0015260_segmentation.png
ISIC_0014284.jpg,ISIC_0014284_segmentation.png
ISIC_0000555.jpg,ISIC_0000555_segmentation.png
ISIC_0000256.jpg,ISIC_0000256_segmentation.png
ISIC_0010351.jpg,ISIC_0010351_segmentation.png
ISIC_0003559.jpg,ISIC_0003559_segmentation.png
ISIC_0015986.jpg,ISIC_0015986_segmentation.png
ISIC_0016011.jpg,ISIC_0016011_segmentation.png
ISIC_0012676.jpg,ISIC_0012676_segmentation.png
ISIC_0010177.jpg,ISIC_0010177_segmentation.png
ISIC_0013459.jpg,ISIC_0013459_segmentation.png
ISIC_0010235.jpg,ISIC_0010235_segmentation.png
ISIC_0015218.jpg,ISIC_0015218_segmentation.png
ISIC_0000413.jpg,ISIC_0000413_segmentation.png
ISIC_0000064.jpg,ISIC_0000064_segmentation.png
ISIC_0014928.jpg,ISIC_0014928_segmentation.png
ISIC_0000483.jpg,ISIC_0000483_segmentation.png
ISIC_0012351.jpg,ISIC_0012351_segmentation.png
ISIC_0013150.jpg,ISIC_0013150_segmentation.png
ISIC_0015241.jpg,ISIC_0015241_segmentation.png
ISIC_0015185.jpg,ISIC_0015185_segmentation.png
ISIC_0010088.jpg,ISIC_0010088_segmentation.png
ISIC_0010006.jpg,ISIC_0010006_segmentation.png
ISIC_0014637.jpg,ISIC_0014637_segmentation.png
ISIC_0014786.jpg,ISIC_0014786_segmentation.png
ISIC_0000213.jpg,ISIC_0000213_segmentation.png
ISIC_0000444.jpg,ISIC_0000444_segmentation.png
ISIC_0000073.jpg,ISIC_0000073_segmentation.png
ISIC_0014062.jpg,ISIC_0014062_segmentation.png
ISIC_0009880.jpg,ISIC_0009880_segmentation.png
ISIC_0000054.jpg,ISIC_0000054_segmentation.png
ISIC_0013024.jpg,ISIC_0013024_segmentation.png
ISIC_0013816.jpg,ISIC_0013816_segmentation.png
ISIC_0000198.jpg,ISIC_0000198_segmentation.png
ISIC_0000387.jpg,ISIC_0000387_segmentation.png
ISIC_0012221.jpg,ISIC_0012221_segmentation.png
ISIC_0015566.jpg,ISIC_0015566_segmentation.png
ISIC_0012836.jpg,ISIC_0012836_segmentation.png
ISIC_0014640.jpg,ISIC_0014640_segmentation.png
ISIC_0014687.jpg,ISIC_0014687_segmentation.png
ISIC_0001142.jpg,ISIC_0001142_segmentation.png
ISIC_0001212.jpg,ISIC_0001212_segmentation.png
ISIC_0000332.jpg,ISIC_0000332_segmentation.png
ISIC_0005000.jpg,ISIC_0005000_segmentation.png
ISIC_0014937.jpg,ISIC_0014937_segmentation.png
ISIC_0011095.jpg,ISIC_0011095_segmentation.png
ISIC_0000443.jpg,ISIC_0000443_segmentation.png
ISIC_0014475.jpg,ISIC_0014475_segmentation.png
ISIC_0009758.jpg,ISIC_0009758_segmentation.png
ISIC_0015190.jpg,ISIC_0015190_segmentation.png
ISIC_0012177.jpg,ISIC_0012177_segmentation.png
ISIC_0014576.jpg,ISIC_0014576_segmentation.png
ISIC_0014438.jpg,ISIC_0014438_segmentation.png
ISIC_0000546.jpg,ISIC_0000546_segmentation.png
ISIC_0014150.jpg,ISIC_0014150_segmentation.png
ISIC_0013738.jpg,ISIC_0013738_segmentation.png
ISIC_0000345.jpg,ISIC_0000345_segmentation.png
ISIC_0010862.jpg,ISIC_0010862_segmentation.png
ISIC_0013712.jpg,ISIC_0013712_segmentation.png
ISIC_0016038.jpg,ISIC_0016038_segmentation.png
ISIC_0015115.jpg,ISIC_0015115_segmentation.png
ISIC_0010189.jpg,ISIC_0010189_segmentation.png
ISIC_0010186.jpg,ISIC_0010186_segmentation.png
ISIC_0016029.jpg,ISIC_0016029_segmentation.png
ISIC_0015046.jpg,ISIC_0015046_segmentation.png
ISIC_0013288.jpg,ISIC_0013288_segmentation.png
ISIC_0014826.jpg,ISIC_0014826_segmentation.png
ISIC_0015544.jpg,ISIC_0015544_segmentation.png
ISIC_0014059.jpg,ISIC_0014059_segmentation.png
ISIC_0016025.jpg,ISIC_0016025_segmentation.png
ISIC_0000253.jpg,ISIC_0000253_segmentation.png
ISIC_0015363.jpg,ISIC_0015363_segmentation.png
ISIC_0000154.jpg,ISIC_0000154_segmentation.png
ISIC_0013896.jpg,ISIC_0013896_segmentation.png
ISIC_0015016.jpg,ISIC_0015016_segmentation.png
ISIC_0013329.jpg,ISIC_0013329_segmentation.png
ISIC_0011378.jpg,ISIC_0011378_segmentation.png
ISIC_0011347.jpg,ISIC_0011347_segmentation.png
ISIC_0010070.jpg,ISIC_0010070_segmentation.png
ISIC_0000038.jpg,ISIC_0000038_segmentation.png
ISIC_0001372.jpg,ISIC_0001372_segmentation.png
ISIC_0000271.jpg,ISIC_0000271_segmentation.png
ISIC_0013346.jpg,ISIC_0013346_segmentation.png
ISIC_0001119.jpg,ISIC_0001119_segmentation.png
ISIC_0012715.jpg,ISIC_0012715_segmentation.png
ISIC_0011203.jpg,ISIC_0011203_segmentation.png
ISIC_0011386.jpg,ISIC_0011386_segmentation.png
ISIC_0000006.jpg,ISIC_0000006_segmentation.png
ISIC_0000528.jpg,ISIC_0000528_segmentation.png
ISIC_0014910.jpg,ISIC_0014910_segmentation.png
ISIC_0015254.jpg,ISIC_0015254_segmentation.png
ISIC_0010497.jpg,ISIC_0010497_segmentation.png
ISIC_0012986.jpg,ISIC_0012986_segmentation.png
ISIC_0010017.jpg,ISIC_0010017_segmentation.png
ISIC_0007557.jpg,ISIC_0007557_segmentation.png
ISIC_0015132.jpg,ISIC_0015132_segmentation.png
ISIC_0015466.jpg,ISIC_0015466_segmentation.png
ISIC_0015310.jpg,ISIC_0015310_segmentation.png
ISIC_0000035.jpg,ISIC_0000035_segmentation.png
ISIC_0000461.jpg,ISIC_0000461_segmentation.png
ISIC_0011363.jpg,ISIC_0011363_segmentation.png
ISIC_0000020.jpg,ISIC_0000020_segmentation.png
ISIC_0009899.jpg,ISIC_0009899_segmentation.png
ISIC_0012263.jpg,ISIC_0012263_segmentation.png
ISIC_0014745.jpg,ISIC_0014745_segmentation.png
ISIC_0010595.jpg,ISIC_0010595_segmentation.png
ISIC_0013961.jpg,ISIC_0013961_segmentation.png
ISIC_0012230.jpg,ISIC_0012230_segmentation.png
ISIC_0000381.jpg,ISIC_0000381_segmentation.png
ISIC_0001306.jpg,ISIC_0001306_segmentation.png
ISIC_0013147.jpg,ISIC_0013147_segmentation.png
ISIC_0012758.jpg,ISIC_0012758_segmentation.png
ISIC_0014548.jpg,ISIC_0014548_segmentation.png
ISIC_0014982.jpg,ISIC_0014982_segmentation.png
ISIC_0000045.jpg,ISIC_0000045_segmentation.png
ISIC_0006982.jpg,ISIC_0006982_segmentation.png
ISIC_0010000.jpg,ISIC_0010000_segmentation.png
ISIC_0016013.jpg,ISIC_0016013_segmentation.png
ISIC_0009954.jpg,ISIC_0009954_segmentation.png
ISIC_0000325.jpg,ISIC_0000325_segmentation.png
ISIC_0010075.jpg,ISIC_0010075_segmentation.png
ISIC_0014609.jpg,ISIC_0014609_segmentation.png
ISIC_0000319.jpg,ISIC_0000319_segmentation.png
ISIC_0012660.jpg,ISIC_0012660_segmentation.png
ISIC_0014328.jpg,ISIC_0014328_segmentation.png
ISIC_0009874.jpg,ISIC_0009874_segmentation.png
ISIC_0014720.jpg,ISIC_0014720_segmentation.png
ISIC_0012888.jpg,ISIC_0012888_segmentation.png
ISIC_0012224.jpg,ISIC_0012224_segmentation.png
ISIC_0016065.jpg,ISIC_0016065_segmentation.png
ISIC_0014581.jpg,ISIC_0014581_segmentation.png
ISIC_0012288.jpg,ISIC_0012288_segmentation.png
ISIC_0011219.jpg,ISIC_0011219_segmentation.png
ISIC_0008145.jpg,ISIC_0008145_segmentation.png
ISIC_0015142.jpg,ISIC_0015142_segmentation.png
ISIC_0012883.jpg,ISIC_0012883_segmentation.png
ISIC_0013274.jpg,ISIC_0013274_segmentation.png
ISIC_0015149.jpg,ISIC_0015149_segmentation.png
ISIC_0000097.jpg,ISIC_0000097_segmentation.png
ISIC_0009980.jpg,ISIC_0009980_segmentation.png
ISIC_0009995.jpg,ISIC_0009995_segmentation.png
ISIC_0010171.jpg,ISIC_0010171_segmentation.png
ISIC_0012228.jpg,ISIC_0012228_segmentation.png
ISIC_0014754.jpg,ISIC_0014754_segmentation.png
ISIC_0012768.jpg,ISIC_0012768_segmentation.png
ISIC_0012880.jpg,ISIC_0012880_segmentation.png
ISIC_0000364.jpg,ISIC_0000364_segmentation.png
ISIC_0001118.jpg,ISIC_0001118_segmentation.png
ISIC_0013056.jpg,ISIC_0013056_segmentation.png
ISIC_0013561.jpg,ISIC_0013561_segmentation.png
ISIC_0014440.jpg,ISIC_0014440_segmentation.png
ISIC_0012290.jpg,ISIC_0012290_segmentation.png
ISIC_0013837.jpg,ISIC_0013837_segmentation.png
ISIC_0015360.jpg,ISIC_0015360_segmentation.png
ISIC_0010465.jpg,ISIC_0010465_segmentation.png
ISIC_0004985.jpg,ISIC_0004985_segmentation.png
ISIC_0012108.jpg,ISIC_0012108_segmentation.png
ISIC_0013592.jpg,ISIC_0013592_segmentation.png
ISIC_0013109.jpg,ISIC_0013109_segmentation.png
ISIC_0009931.jpg,ISIC_0009931_segmentation.png
ISIC_0013936.jpg,ISIC_0013936_segmentation.png
ISIC_0012095.jpg,ISIC_0012095_segmentation.png
ISIC_0000455.jpg,ISIC_0000455_segmentation.png
ISIC_0000201.jpg,ISIC_0000201_segmentation.png
ISIC_0013783.jpg,ISIC_0013783_segmentation.png
ISIC_0014800.jpg,ISIC_0014800_segmentation.png
ISIC_0014221.jpg,ISIC_0014221_segmentation.png
ISIC_0014441.jpg,ISIC_0014441_segmentation.png
ISIC_0013035.jpg,ISIC_0013035_segmentation.png
ISIC_0015020.jpg,ISIC_0015020_segmentation.png
ISIC_0015050.jpg,ISIC_0015050_segmentation.png
ISIC_0014735.jpg,ISIC_0014735_segmentation.png
